RGIId,CenLat,CenLon,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
RGI60-09.00096,74.4245,57.7556,-785.8420152276291,-1434.0966675125017,-664.6423974287991,-238.72365299124093,-886.966443494879,-896.5117635415663,-504.4500097400824,-775.269454138343,-973.5050435536936,-697.5540128293823,-668.3651012529127,-687.5560347926216,-706.7406234077074,-895.2689368458061,-1301.5264106527502,-904.5713476056712,-314.0648758959332,-618.6879149934811,-313.64022922739787,-279.54352411143645,-787.357845240894,-504.20888435361934,27.033313188043216,-792.6844002316973,-442.43538555664,-427.0821600485378,-171.77878574574189,43.54189569026695,-811.1186718541751,-165.71183975171328,-305.31578408494136,20.090320133140832,-424.4583430936501,-588.9968669615669,-359.4577146470311,-407.9281428247027,87.63901834004734,-121.71788649830654,-606.069283491294,-415.3343425998468,-164.53016677189777,269.922234484722,-414.5121753061685,-340.1621319921311,-613.9636316968933,90.8572335267359,-153.67030254748093,-842.4216703174397,-10.433499893925648,-462.5082849787613,-294.7508952339019,-242.78964342544725,-634.6739264790094,-302.1390802823073,-100.53090867193012,-605.8176369731485,-282.1848508063536,-553.4478701416123,-709.8337679526036,-588.2376758044966,-377.3394543006189,-302.76858466485805,-4.653207339483503,-427.07206026754073,-166.61788241413828,-853.2929034107632,-222.7045066340296,-984.29923008103,-150.74913347944647,-650.7822831260859,-1050.0198377504396,-623.7208879993418,-796.5019214657927,-628.1050904310567,-1574.9389685633532,-554.9399920790437,-1455.5223062499736,-902.4520211836348
RGI60-09.00097,75.2127,57.6527,-579.5922737652751,-1228.039245208247,-458.9840146160872,-33.42561343694298,-681.8885154751158,-691.7532717901145,-300.07769171780507,-571.2020052831854,-769.764392559714,-494.2187609030967,-465.41387917569824,-484.995870954719,-504.5860588380279,-693.5116897706004,-1100.1523223825814,-703.709707255002,-113.76089389202158,-418.83594248941256,-114.34584708903276,-80.7906829527289,-589.0940711843573,-306.5427432197688,224.0877074796379,-596.2687467510289,-246.69053296607785,-232.03661958594265,22.530098649075025,237.0769486762898,-618.397463591795,26.154347821538234,-114.35258324746316,210.09953643070045,-235.45696487350975,-401.0634491048481,-172.70498039982218,-222.32819521581808,271.9591644749516,61.23967246538172,-424.5683758016645,-235.390117710686,13.746165418354924,446.3954465208071,-239.95789600549188,-167.69264055026616,-443.5487783084467,258.8716530152494,11.88069711546638,-679.989745563521,148.93373905128564,-306.4741133486513,-140.83119657234815,-93.97111603845266,-489.6051298469296,-160.56388364667865,38.51712016552554,-466.5435541178352,-143.03866006702168,-413.88472625347447,-569.5687603639823,-416.02953981865073,-196.19673846463004,-117.0689229739978,185.5449388417338,-228.22134830769696,84.99944307671149,-593.4563849684898,41.58946134730131,-715.6640634383788,126.28071211506956,-342.9067122972381,-740.9766342667102,-314.4636885310105,-487.2016021005878,-318.475405338532,-1268.2127634825583,-251.51460492116288,-1155.8115069072066,-606.4705748315287
RGI60-09.00099,74.5422,56.4527,-923.5176780605308,-1572.0811684247767,-803.0246601423519,-377.4959217283043,-1026.081182941946,-1036.0165213238045,-644.3798582540968,-915.6013762458572,-1114.2572951391262,-838.7677481758024,-810.0424837717969,-829.7110204413256,-849.3907451695404,-1038.4233569472794,-1445.192667961674,-1048.8144411497262,-458.9173777039082,-764.1236341184049,-459.7174214464332,-426.2733834433605,-934.7382717540016,-652.3026383761709,-121.8007921615458,-942.2916293294784,-592.8533045141934,-578.3463225911814,-323.93268450876604,-109.54607178702292,-965.1883697952296,-320.81302364465887,-461.5049048167807,-137.24701043109312,-583.0079771679149,-748.8295962107156,-520.6237986829653,-570.5608092886597,-76.52621787182977,-287.51325643809884,-773.6040947022188,-584.7256748811113,-335.90730586557527,96.40151012337957,-590.3063937881802,-518.425298837856,-794.9588013644271,-92.9980189147965,-340.6661763500331,-1032.571608037823,-204.13780149706213,-660.0522078975437,-497.0348443953241,-448.53583795850886,-844.6929587629058,-516.1483537454726,-317.8776302806749,-822.9670533703578,-498.8433529957693,-769.8242261650755,-926.0615415391552,-771.3487759420302,-550.4690498421037,-470.70570676722696,-167.30159575282778,-579.9588802959065,-251.5158599685261,-927.697125737496,-291.4603342200993,-1047.19002740541,-202.52300613650127,-660.6839921423131,-1058.6086206143268,-631.5574792384049,-803.8205415667345,-635.1478885175259,-1585.695695482754,-570.5149244404821,-1475.8267861957822,-927.4607109353904
RGI60-09.00101,74.8026,58.6308,-595.240642695215,-1243.6546786100268,-474.4218815408954,-48.71722936628286,-697.1381020374782,-706.8936691023554,-315.0652897907412,-586.0994512863089,-784.5606363310288,-508.8624211649837,-479.9254556624799,-499.3758249778277,-518.8297955103374,-707.6313113480905,-1114.1645199910713,-717.5288419380774,-127.3619933325186,-432.3025705466576,-127.61080839716976,-93.87447600879862,-602.0439158653148,-319.29121199610586,211.53982815354576,-608.6089382384121,-258.8124137617091,-243.93464619348825,10.868376513723,225.66186340666675,-629.554961780935,15.264114534760225,-124.9619039640916,199.7847334885905,-245.4642328728298,-410.7478344453783,-182.04615996768544,-231.321786898569,263.3370092729643,53.00532118163149,-432.3948355118258,-242.79121775200588,6.789049060842125,439.9169074124152,-245.96633024893669,-173.19163191041076,-448.56522420785535,254.37007857616965,7.869979550618217,-683.4683909664399,145.92589930609086,-309.03177774579854,-143.25662370865484,-96.0868191583535,-491.77438565626215,-163.13468298179433,35.24716691849038,-469.46112197560245,-145.25144747695893,-414.6241470338863,-566.2708617930633,-395.38926125555145,-175.90053486644416,-97.88542908984772,202.1064896639237,-218.50992904028044,41.91900366204287,-644.107416885499,-12.216254002266918,-771.401569101041,68.54713475261438,-396.98803537218936,-793.1112662914722,-365.7792854701629,-538.1249964303737,-369.26892512091393,-1318.6809693063788,-301.2977075784963,-1204.7907152967668,-654.4548162641087
RGI60-09.00102,74.5873,56.9074,-823.4926131313774,-1471.783516718711,-702.4399088910517,-276.61656451467667,-924.90235921968,-934.5257109915532,-542.5650540756769,-813.4545320660748,-1011.76672003243,-735.9194731085125,-706.8249424886964,-726.1111380386976,-745.3945206313055,-934.0167262615736,-1340.360937739886,-943.5377278072448,-353.1773973842505,-657.9056421115674,-352.9992204084858,-319.035266102231,-826.9603562363677,-543.9588106675933,-12.86618162319379,-832.7396165346958,-482.6549054394429,-467.4715344170122,-212.3482093539512,2.7833023483825023,-852.0762698944842,-206.877839284886,-346.7025502334552,-21.53006403087809,-466.3254281742,-631.125942406631,-401.8533485156182,-450.6300342723315,44.62177074313135,-165.07109166846584,-649.7832805733808,-459.43459003309823,-209.04571124730623,224.94727626086933,-459.9640080563318,-386.1494426314197,-660.5606283075616,43.62982237015633,-201.6112370410197,-891.0465942287642,-59.88724677028468,-512.9042726021792,-346.4624085724053,-295.2801598894104,-688.379109360734,-357.061434649508,-156.61044813283834,-661.7369072556124,-337.70487349543794,-608.3838413974273,-763.303706447319,-625.8382230233294,-412.2610253250718,-336.7912754320442,-38.41469880724779,-461.373076474926,-205.4293787776,-892.065795680747,-260.8806686282159,-1021.0043966208668,-183.7133404439419,-659.481096195651,-1056.0691803134896,-628.7546145184689,-801.0267478531453,-632.3655033508038,-1580.8472975858672,-562.7961788455256,-1465.0807025105871,-913.615144037778
RGI60-09.00103,74.467,57.7245,-534.9869752295903,-1183.1491845064393,-413.6111240395,12.397085448572476,-635.7445354252372,-645.1906345900624,-253.0295369726728,-523.7407639456557,-721.8650060464365,-445.8025384164024,-416.496079918161,-435.5647300505443,-454.62244700076303,-643.0176760111617,-1049.1351833781946,-652.0411990659888,-61.39161360790445,-365.8582225045171,-60.652539104444735,-26.38876219750683,-534.0243096613689,-250.6936019429921,280.7393807541959,-538.7785599926549,-188.3203737419176,-172.74751339545742,82.7862619233685,298.34910913588044,-556.0566371157306,89.61878294197766,-49.70195742334917,276.0032040454634,-168.22915049409522,-332.43278096759445,-102.54015362868964,-150.6317005906569,345.3364823866136,136.40674784804503,-347.48919246153224,-156.26771817390687,95.05681075665632,530.0654190276293,-153.77112007810317,-78.78116849591805,-351.88858432674186,353.6703194385267,109.9381021153664,-577.9800105291434,254.9028180635806,-196.234385515406,-27.456441719428778,25.43069564915192,-365.52739012102273,-32.19386505025341,169.9686248906502,-335.27394396562727,-11.526470321812322,-282.42255948561484,-437.6168837354632,-316.7969553450079,-108.06161535593876,-35.1766528503126,260.4232403961344,-167.88377505872518,52.21969492781899,-639.4624197142053,-10.77243685083196,-773.1566058032108,60.36120688956281,-424.30499166668176,-820.1307460195378,-392.6080946727189,-564.8425210259117,-396.1533261580107,-1343.6460301194663,-324.09818221460586,-1224.890729822432,-671.8376618445541
RGI60-09.00106,75.4217,58.0463,-646.2009456740415,-1294.610212464094,-525.5492936659439,-99.9766005967825,-748.3997386921992,-758.2387054440367,-366.5458133864239,-637.6367244846506,-836.166533426618,-560.5983655078331,-531.7643333844632,-551.3150905785697,-570.8730302896176,-759.761449360795,-1166.3587417336475,-769.8901360473019,-179.91857571411705,-484.9489717809648,-180.4269396669715,-146.83219493340457,-655.0820472770329,-372.48949929656845,158.18590535742595,-662.1238927034716,-312.49730136061453,-297.7931053761617,-43.17424050115045,171.4267497841514,-683.9914517775554,-39.38124994270525,-179.82760654676375,144.68734175486705,-300.8040114705451,-466.3430400787845,-237.9394886776078,-287.4659762090524,206.8955209638565,-3.7478872207940728,-489.4782856740101,-300.2212352211988,-51.00573580737188,381.724108543687,-304.55420805009555,-232.2140377661771,-507.91312368016605,194.57386078166329,-52.30257079763245,-744.3029705626867,84.60112904124303,-370.8724096488707,-204.6633584387442,-158.74294365946497,-554.7035913773959,-226.1073970921456,-27.40246411398669,-532.2730403470157,-208.63962982062748,-478.7222535235287,-632.2920072449848,-466.8363998330204,-246.36104642793936,-167.46968945281537,134.04484541241035,-282.7518407071336,4.60120691485616,-677.1776127431262,-43.29560954421278,-800.980320420708,41.311909741901495,-417.3771071555843,-813.3307947438459,-386.1781249349963,-558.6874764184997,-389.7361491797944,-1339.9846098794344,-323.52843044224466,-1228.1202229264031,-678.9591463552605
RGI60-09.00108,74.3945,57.4345,-810.8008779392325,-1458.897210313395,-689.2841137908787,-263.2003266794579,-911.2693372490364,-920.6371985986236,-528.3932864591563,-799.0222607275707,-997.0610306056784,-720.9077328097765,-691.5084942453756,-710.481259473116,-729.4395614203507,-917.7324838661542,-1323.744817303223,-926.5375050835572,-335.7692047423483,-640.1168294647011,-334.7841481699744,-300.38939895440285,-807.8909925741423,-524.4173116024159,7.1646062812716735,-812.1974276700349,-461.5760209813629,-445.8317903818239,-190.11821756372652,25.63366171447906,-828.5730770194746,-182.6877512822712,-321.78693826847297,4.152490913263861,-439.8316595825578,-603.7719308292901,-373.5880501636794,-421.39237837288346,74.89438448068398,-133.69429595931592,-617.2243627193111,-425.6091408878946,-173.85967353386494,261.607138741144,-421.72825432761545,-346.1951555837477,-618.7469387445144,87.46276052392669,-155.5787111323028,-842.6269081690741,-8.848220259798921,-458.9874976599302,-289.4058988422084,-234.94549228560683,-624.5418555711383,-289.78145925113705,-86.37592443374572,-591.8645659117026,-268.44287848799166,-540.2076073024155,-697.6495859594733,-597.8644543652297,-392.2818892639802,-320.335047120136,-24.586833455105477,-451.2064276128592,-216.2166647912508,-906.7648460838168,-278.3687336559263,-1042.2842031795678,-213.43303094519143,-730.8299050083823,-1130.573571934024,-704.5293636437995,-877.4673557183366,-709.2270511122861,-1654.4935186648268,-632.6538563920292,-1531.2179691484864,-976.1785420969096
RGI60-09.00109,74.4296,57.4053,-416.1371356967365,-1064.2220038994683,-294.606819454663,131.48171889252285,-516.5748709060479,-525.9343127478161,-133.68434177694365,-404.3023279654368,-602.3301745937393,-326.1687314843305,-296.7591741084526,-315.720768094055,-334.6673407665913,-522.9467809637696,-928.9435064360812,-531.7253828574882,59.05314418396975,-245.2773521676698,60.06914844321567,94.48048524724088,-412.9998299911367,-129.5079003950889,402.0940172329126,-417.2466916521474,-66.60270825782746,-50.83419563805237,204.90511770117976,420.6845050662122,-433.4927932732944,212.4242040686413,73.35892961051209,399.3347881797688,-44.6100778037741,-208.50801227820511,21.72038022428848,-26.033036091070112,470.3074747766317,261.77728409557903,-221.68921708187705,-30.00458968272211,221.82071158763196,657.3696183654396,-25.87436204466196,49.75765923239469,-222.67982538177264,483.6500515720836,240.74375134202504,-446.1694790991024,387.7628560155685,-62.21494877781257,107.57483989100068,162.16923968507197,-227.2685196255981,107.62331977271404,311.1125170377794,-194.352680980475,129.1161289212328,-142.4957335650921,-299.45696558637707,-197.57658901969225,7.760311260779844,79.22890654864544,373.9641859807225,-55.33653713316964,162.21237641976018,-529.9979850427937,98.09394110965968,-665.2700347850059,165.78374432899128,-330.9926197173077,-727.7136854083687,-300.529768623836,-472.9265212794539,-304.37917436319344,-1250.950439904493,-230.41705749084431,-1130.1290581600588,-576.0573201817393
RGI60-09.00110,74.6307,56.4206,-864.2810219977351,-1512.7532216885447,-743.6270852670463,-318.0201181044981,-966.5059125217582,-976.3497081954,-584.6252144015846,-855.7442336422134,-1054.2953916688075,-778.705502242583,-749.8717730044077,-769.4268963246157,-788.9888496901185,-977.8961785465074,-1384.5315909355943,-988.0280197749636,-398.0034114230734,-703.0609440789715,-398.5101955642144,-364.91032759128063,-873.2030040234254,-590.5978387397406,-59.91682909253236,-880.2196173398916,-530.5841241491863,-515.869377420101,-261.2374572146471,-46.62080539424865,-902.0203412706182,-257.3881737123938,-397.8084253603956,-73.26265259208054,-518.7178120674705,-684.2142247169172,-455.66636699340273,-505.2284290057835,-10.797732285988156,-221.35975931258724,-706.993953508965,-517.6232361565299,-268.27291716170976,164.61038344311638,-521.4702356689139,-448.9082382099927,-724.6781561890787,-21.89798182461459,-268.6524940487873,-959.5948735627784,-130.06900951075306,-584.7834307126575,-420.3070863592395,-370.4985549047579,-765.1206831135289,-435.0204104775347,-235.3653383465894,-740.6438306599186,-416.8667066401616,-688.4180234531814,-845.9828638816047,-707.8084839341877,-490.2883356082485,-412.1264388844905,-110.09657414017892,-525.0584105663897,-209.32106238085368,-887.0628197395721,-251.65556842081676,-1008.1966512961895,-165.00941754855995,-625.3712608772199,-1022.6265807150944,-595.4015536697416,-767.6189649549806,-598.9090866558734,-1549.1682469499583,-533.523755667788,-1438.3005158323049,-889.368875666182
RGI60-09.00121,74.7074,58.2278,-606.0503038083258,-1254.3434530059285,-484.9793892256582,-59.140682761100216,-707.4277280015812,-717.0418731665504,-325.06527440170373,-595.9488615851777,-794.2535696288599,-518.3908837128378,-489.2843099116835,-508.558692529822,-527.8296927969972,-716.4415824302844,-1122.778266292854,-725.9341487663345,-135.54910838767785,-440.2659783207232,-135.33769349133067,-101.35522854566376,-609.2693671366737,-326.24630137130976,204.867932568546,-614.9832217964873,-264.87384472085546,-249.66624302960736,5.4843565420229154,220.64491561022888,-634.1836703709189,11.04685751691686,-128.74271245870025,196.46778816636032,-248.28713221083095,-413.0436615597418,-183.76314774778945,-232.4499799169317,262.8574576767673,53.22432981514633,-431.4218221540432,-241.00175194316125,9.465116343491315,443.5558709706261,-241.2696769056944,-167.34002517966624,-441.4947064354922,262.8417032448956,17.857595715815258,-671.6530912310137,159.6805180536614,-293.1162343491449,-125.35531448770348,-75.07198587758401,-467.8753230973073,-136.2685579735214,64.67251881687315,-440.4593642048085,-116.8133547122126,-387.53671714626216,-542.4816254731792,-405.9252451597469,-192.6843177738587,-117.507340477552,180.25689820348265,-243.97988165900964,1.3509704454527496,-686.1721463957668,-55.10951275939348,-815.0026916265125,23.66986827595972,-439.5144884597011,-834.0996155743368,-406.1503763029314,-578.1900142475324,-409.24303384438673,-1358.6378773315405,-341.16295048784093,-1244.2751996599611,-693.4591629347959
RGI60-09.00124,74.5079,57.689,-584.8776696319741,-1233.0774642777303,-463.58950711866345,-37.62999623458248,-685.8131716425853,-695.3073392644194,-303.19900920649195,-573.9593251190727,-772.1348903585867,-496.1292477925697,-466.87947950235946,-486.00635039926544,-505.1242995232262,-693.580531231868,-1099.759537963039,-702.7357705065108,-112.16040632818556,-416.6967346795365,-111.56835646193652,-77.38263533950091,-585.0950040409869,-301.849131433814,229.49626808567317,-590.1128177636434,-239.74976933854697,-224.27588880861984,31.15437013133997,246.60907814445227,-607.9097236304902,37.64754287505298,-101.79701407557812,223.77835913020908,-220.59004862847263,-384.9365156695552,-155.19537237615165,-203.4429309836356,292.3595236982668,83.2555629596228,-400.8238069234607,-209.79522975373632,41.32642919750073,476.1208145132381,-207.9388951533778,-133.1841188428134,-406.5301344995181,298.77540704117814,54.78670759563651,-633.4065644568138,199.2098700286497,-252.1886368389264,-83.60538048247135,-30.964565044117712,-422.06541472586014,-88.78229357657027,113.43961262922107,-391.8810437670376,-68.3028577503172,-339.5552845268237,-495.7472762930586,-377.75373047030286,-168.52326064032445,-95.19029805857336,201.129839814739,-225.4883464258398,8.076207585274862,-681.4315489997007,-51.66371917282045,-813.0635693727971,22.2334672107232,-455.711358753367,-851.2474130306575,-423.5913417807601,-595.7460166954918,-426.9909120217603,-1375.1227588378515,-356.33913187954,-1257.9211911471186,-705.636835007494
RGI60-09.00125,74.4506,56.9889,-99.0767001079312,-747.0677367740117,22.62311710920263,448.79482309996666,-199.16039064646105,-208.42499025552647,183.9168498495345,-86.59666602525165,-284.5179794700462,-8.25362601594562,21.265831283879194,2.4184072857038075,-16.410258733326792,-204.5654192508842,-610.4306002610082,-213.08828166530955,377.8161513038235,73.62929639856827,379.11557728119936,413.6758669761705,-93.6421205620606,190.00921326203732,721.7778110259495,-97.38953181046509,253.43412425558412,269.39029429295124,525.3241256406849,741.3059249230485,-112.660653316785,533.4762581232785,394.6397628917469,720.853902435643,277.15759616623336,113.51858962152328,344.0261382170538,296.5452356816478,793.1787737646486,584.953899268017,101.80437392206092,293.8182493903628,545.9844170350727,981.8801840834996,299.0001146101844,374.99549247391,102.89637459723728,809.5898779480566,567.0150143976472,-119.5091589693721,714.718150595285,264.9600549722828,434.6275350626563,489.4731962345074,99.81108452436348,434.244840441461,637.0261822170746,131.83177631438514,455.912760613105,185.460330622738,31.65067990356841,146.89732488943363,352.08041833668256,422.91298475609216,716.29394380076,283.50882260366404,470.8737294116085,-226.4944844611773,399.0277375192376,-366.7048635881438,459.89393057241136,-55.66817504457912,-453.6031184621083,-26.96823219660584,-199.6694308038292,-31.35417736441624,-976.1635173494656,46.34008371639973,-851.2902848405523,-295.26383082172964
RGI60-09.00126,74.5941,56.6301,-879.1421332129918,-1527.689269035299,-758.6225170416392,-333.08147896355143,-981.6489822327588,-991.568999968233,-599.9183301791774,-871.1222039684012,-1069.7602113230942,-794.2543095289399,-765.5108775811548,-785.1603132452366,-804.8201862606281,-993.8313683563116,-1400.5774004138375,-1004.1787152416086,-414.2611393300758,-719.441734801276,-415.0116064953414,-381.54125548350873,-889.9761039700743,-607.5119058939177,-76.97965468231185,-897.4386188697183,-547.9667774452935,-533.42464245665,-278.9739440577375,-64.54828294116756,-920.1493896988482,-275.7305825054615,-416.37647282581503,-92.06986945940224,-537.7792130117975,-703.5460112556613,-475.2896330073432,-525.1569616727556,-31.056253979253043,-241.97275956716408,-727.9881864655008,-539.0291218032194,-290.12440085514345,142.2780043693025,-544.3314878792036,-472.34298333619904,-748.7343957851995,-46.64836524319592,-294.16370845471465,-985.9774291172482,-157.40034746764175,-613.1652442992315,-449.7821537992304,-401.3641217363511,-797.3915360356417,-468.7486370106788,-270.384347471298,-775.44479426337,-451.3302824110581,-722.1631119440078,-877.9468447736804,-721.677157848636,-501.05053900013513,-421.6355882392026,-118.92127410804808,-533.2996052056474,-217.17197673797247,-894.7126973657778,-258.86985569245394,-1014.5451053966372,-169.10143241834868,-617.8136366588535,-1014.166618579064,-586.5619668135796,-758.5821093061337,-589.7447124481847,-1540.8550993950869,-526.1510901966076,-1431.9087714744949,-883.891518043471
RGI60-09.00127,74.5587,56.256,-898.6566164204535,-1547.103447424955,-777.9386839826338,-352.2951950300385,-1000.7529236263658,-1010.5620942055048,-618.7984475645519,-889.8830496157328,-1088.3980496970948,-812.7667016540524,-783.8924652538383,-803.4062441917488,-822.9255356908102,-1011.7903054292548,-1418.383620642267,-1021.8294204388648,-431.75091031027546,-736.7607117521898,-432.1551662155213,-398.501050938436,-906.742310269346,-624.0784722827909,-93.33749405284034,-913.5781236869688,-563.8781381510794,-549.0965167297447,-294.3951475436362,-79.70638105989889,-935.0310100599706,-290.32103627866434,-430.6604133049959,-106.03057571042194,-551.3983680952351,-716.8039726375865,-488.1530966619076,-537.6258705962149,-43.093502985061086,-253.5501652768397,-739.07530779386,-549.5920163850469,-300.12583965257545,132.8756050812517,-553.0835765023844,-480.4001260272961,-756.0801982955996,-53.18437613192616,-299.8511230211228,-990.6376177894716,-161.02227261043345,-615.6719576607443,-451.4125620491188,-401.37379647488217,-796.0903649266793,-466.168961579279,-266.80482763849955,-771.9939599350191,-447.9669981924754,-719.1467590702175,-875.7263464980242,-733.6572963520566,-516.2018550364626,-438.1636497177502,-136.35521950604857,-551.8670959308901,-241.9926518674505,-921.15677217948,-286.62913016615585,-1044.2282212966688,-203.40600910772557,-677.3095180793783,-1075.9976800342035,-649.309018333377,-821.7823040461719,-653.264250545381,-1602.4479907403206,-585.6766983490513,-1489.3071587726686,-939.3266545894114
RGI60-09.00128,74.5863,57.1723,-572.9786462334489,-1221.0773321425777,-451.5248641730896,-25.488796556428383,-673.5631187442552,-682.9632121130674,-290.76892132850696,-561.4219163663536,-759.4889178464589,-483.3843762698984,-454.0253376620104,-473.0378528626629,-492.0375012925283,-680.3666144495065,-1086.4081308481752,-689.2643983125565,-98.56954110673855,-402.9565767814576,-97.690280820253,-63.35343623406151,-570.8936709417111,-287.48578251646865,244.0307629814054,-575.3995118992682,-224.850629711238,-209.1813714855832,46.45204735389714,262.11926057040966,-592.1770532567353,53.61407503273148,-85.58567688765646,240.24654683922336,-203.85157872062268,-367.9139101486834,-137.86529153422535,-185.8045846063946,310.3312165004414,101.58011548651972,-382.1264946792039,-190.7025175280042,60.83857652014085,496.0715371288811,-187.51075715236917,-112.25902042833052,-385.0977413689872,320.7715768964259,77.36401882415635,-610.1439354461211,223.1439807913708,-227.5688161411857,-58.48093573547759,-4.88273708094798,-395.29755737295005,-61.39153909372893,141.24204561444026,-364.096681680317,-40.44423965656972,-311.6566749843883,-467.6657697321508,-355.5886404999168,-148.25512693236433,-75.75616388075437,220.07148777895776,-207.01811527484196,21.80805833794187,-669.4325326280423,-41.09198511034815,-804.6591753586306,25.34712116468848,-483.497940358009,-882.1829259073588,-455.8116768652897,-628.6170014032384,-460.2682836679952,-1406.0742273489914,-384.8156188416397,-1283.9172085951366,-729.3946502107497
RGI60-09.00130,74.8418,56.7568,-767.9910266193052,-1416.2642966818405,-646.9748293482012,-221.1888458559805,-869.4585010768451,-879.0983806094403,-487.17502169660384,-758.0690614079608,-956.3900927393612,-680.5762002168209,-651.5033115550883,-670.809450084952,-690.1135490324036,-878.7487690569646,-1285.09590397747,-888.3169188277467,-298.01150438980613,-602.7506590044763,-297.8868780607773,-263.953069622514,-771.8822502504848,-488.91628808496114,42.14378165762206,-777.7631799875221,-427.7143048083758,-412.56686951279545,-157.48229946976528,57.60864382819207,-797.2934222526293,-152.13873524686997,-292.0099135503812,33.11356975482974,-411.7329103452992,-576.5874240143944,-347.3837779684997,-396.2069492392559,98.98238329005164,-110.77543449475652,-595.5563900607531,-405.27900883315215,-154.9642952849738,278.9461160691692,-406.0409149807612,-332.31162876152314,-606.7557001770642,97.3597847490232,-147.91656747971757,-837.4934950005096,-6.390809399701196,-459.4579749707508,-292.65466633874115,-241.78378376609615,-634.7658006755307,-303.21774132500985,-102.39446788628965,-607.6420391866525,-283.94860137837907,-555.1371613304083,-711.4380635738079,-581.1133380929346,-367.6814427245108,-291.8567561601925,7.575562697352112,-412.3765822646048,-135.66017382572983,-819.7595497652278,-187.7862642344487,-947.9879628143548,-111.94756777084842,-602.0615737108292,-1000.7966830756368,-574.414306055022,-747.1719211472405,-578.706358294226,-1526.4080659426709,-507.56555496045087,-1409.2342303490032,-857.3200824873688
RGI60-09.00131,75.118,57.0448,-1028.9288809187212,-1677.1499737190734,-907.866150997682,-482.0709715613743,-1130.286432882393,-1139.897739254031,-747.9616235477124,-1018.8147929543424,-1217.097145348329,-941.2632995781206,-912.1594190898128,-931.4316780666954,-950.7009733065267,-1139.293447991246,-1545.5878665842229,-1148.7882664615618,-558.4691589336849,-863.156606175198,-558.2651306260778,-524.291285224394,-1032.1568763712185,-749.1508741734513,-218.04580632768733,-1037.9062575210205,-687.8099207922413,-672.6129754846467,-417.4780590158573,-202.3354085699362,-1057.184414303068,-411.9749653617571,-551.7903544533193,-226.6099748421335,-671.3982934492112,-836.1938220163049,-606.9565530009448,-655.6929569796148,-160.44322164315338,-370.1407138480069,-854.8626476187113,-664.5277864236522,-414.1584144609727,19.801529446676604,-665.1411914447087,-591.3764295332002,-865.6989903322317,-161.56448117887584,-406.7742788944814,-1096.5502535806374,-265.5333425215149,-718.7436444712986,-551.3987386564805,-501.5823412258227,-894.9520100194965,-563.8756529755576,-363.4096260478341,-868.5020603256744,-544.7645870350534,-815.3658983424804,-970.0746455387856,-830.9178548391715,-616.8351660878936,-540.8782640368028,-241.5801913965985,-661.8797783284417,-393.9521459775295,-1079.8492791156575,-448.8721531997202,-1210.3033404876956,-376.7552598138327,-880.4760093044237,-1280.4068349817971,-854.6935074217955,-1027.8659708179755,-859.5213031082379,-1806.1741133320568,-785.985557624518,-1686.5227785470108,-1133.5847208684888
RGI60-09.00132,75.0909,57.6284,-960.2483169332776,-1608.62139863302,-839.4603351083961,-413.80026791523545,-1062.180563523567,-1071.9463726732515,-680.1602213253701,-951.1840716532156,-1149.640783216626,-873.975800055762,-845.0525138403958,-864.51273666711,-883.9765491443708,-1072.7744180728057,-1479.286611957525,-1082.693563248042,-492.5845337887088,-797.5116260355735,-492.8544755325038,-459.1308538589733,-967.269494911611,-684.5331064374947,-153.7109128914236,-973.8666693454549,-624.0777418318745,-609.2031047406836,-354.40401818912426,-139.6126255865747,-994.8293436462432,-350.0058552671559,-490.2254918709369,-165.46921795876614,-610.7033804924444,-775.9674557244111,-547.2354461031475,-596.4799157529537,-101.77787631033108,-312.0537127455202,-797.3856050445263,-607.6955322045665,-358.00756948120966,75.23928602921421,-610.468554532554,-537.5000787469223,-812.6258541828796,-109.37255995193132,-355.475418495771,-1046.282736800247,-216.24896622510715,-670.4307097887987,-503.7153096719567,-455.1285758406608,-849.2180030320262,-518.6323822035229,-318.26105556801394,-823.512815710578,-500.2382999951228,-771.6773558790601,-928.7941628809048,-792.977365823815,-576.6204843556211,-499.0048118798899,-197.4689093642346,-612.7514447483354,-306.2931896793701,-985.941158432124,-351.8052244285793,-1110.2995647679525,-271.2068944976859,-753.8224282992691,-1152.831498212286,-726.6520741676514,-899.5470034201055,-730.9679081962219,-1679.6534566908451,-661.7788116598803,-1564.8286911536843,-1014.28362171901
