RGIId,CenLat,CenLon,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
RGI60-19.00009,-67.882,-67.2354,133.00746471188484,50.79078853533922,371.0357818589914,477.0813406138432,397.0267146887689,410.024401553188,-191.55897994910404,1132.7468185959788,63.835147454662376,405.716274371848,-35.697335362084445,537.7767591714171,829.9029911505102,59.58245485787138,50.97790466117563,146.21825541588967,708.8320518657778,269.63044465466453,-70.08898499834866,126.86341072686994,77.06238780508403,-215.06744593774536,851.6263172411468,-593.9530532315932,-512.6997935046393,-2.60752380574539,-329.8604041991563,-386.5515270706891,-109.9995718008612,-105.85577257606826,-637.4699310678802,-413.9661657658026,-149.20489039610766,-394.6712352478073,345.8131609479045,138.6576586378709,-67.43293973679127,103.54804879412868,267.39431865156206,355.356759422298,0.4299071553487472,-356.94814406379646,-334.4614783054771,153.4417186416074,-871.1625959575904,-322.96103962838095,-186.67337399514724,-958.3182913967562
RGI60-19.00010,-67.8685,-67.2697,339.2768028272566,257.0633377459053,577.2853518713084,683.3180131696636,603.258362901616,616.2416283710567,14.675768820267386,1338.8788060126733,270.0000537672416,611.821816321808,170.385356423527,743.7637527242935,1035.795717368595,265.4251763711607,256.7015877240245,351.78702314803974,914.1806392088968,474.77107203401727,134.77749837393668,331.3472890064644,281.0820621628744,-11.615585648188604,1054.294586258778,-392.0429665001728,-311.6831185151791,198.6234104742715,-128.25832231767544,-184.0879886431973,94.58189207543792,112.36512807793386,-417.9281610864329,-194.1197347784665,70.34244229318499,-176.19156599573685,552.0535547034538,342.7821199296478,135.78359619066202,306.05567097414274,468.8045791966842,552.4333890571031,197.18270440460049,-160.28522159883596,-137.86143163724438,349.94273180225235,-674.1190856805738,-125.46044886113044,11.408190159102276,-759.7180032318581
RGI60-19.00011,-67.244,-67.7435,201.4346180899401,119.12063014787736,439.2727963088362,545.2098505638462,465.03076509448624,477.8953713165957,-123.85329020748662,1200.33214782815,131.20854790699423,472.9018050313349,31.253007105759067,604.4966778972081,896.3523093753448,125.69103965857994,116.7253666735606,211.5551552657509,773.709621882033,333.94112108896496,-6.434566094414562,189.76669021828215,139.0739184401691,-154.10816088970063,911.4152969534424,-535.5349855836702,-455.5406828152189,54.81785858936465,-271.9545373554946,-327.7081901897416,-48.678872526239886,-26.07015392634513,-555.314022759479,-330.96343458661926,-65.86299306745497,-311.41183572768307,422.8957223157227,214.3609134476017,7.643895828936813,178.11459831664155,341.0716854118184,423.1038353560261,67.37051577366205,-290.3700668058672,-268.06545494164874,219.7604775206269,-804.3627282885774,-255.5665213635192,-118.7972453769802,-890.0110251716327
RGI60-19.00012,-67.2677,-67.7344,179.82934468599365,98.05718460708638,419.932883317317,527.0413316039337,447.56567104548674,461.4582158391268,-140.9263298322814,1188.1277232729678,117.2107143056456,461.1807313551816,19.70492717994597,596.0989596281166,890.442751163222,119.42211527603872,112.4104426061816,209.6748493573877,775.793814739845,337.4055299097231,-1.0410500873856492,198.8981397976989,151.56323477253898,-138.63320805630636,933.9517815432602,-512.983268862189,-427.9181511926995,81.93569630016724,-244.80330384503748,-304.2856625385801,-27.876791832493147,-50.596254158114256,-589.9343662341619,-370.0697219223655,-105.3310537409474,-357.4877234365586,352.2663337100008,140.9326830634161,-68.85497662978374,99.19648283360398,256.843991575547,319.3953753019192,-35.57576784685816,-396.23602409879646,-375.2402078692627,114.4239650459572,-911.229467868276,-355.84329666266814,-218.28604781832624,-987.346648914774
RGI60-19.00013,-67.6029,-67.4867,-144.7432844810909,-227.7667555014227,92.74092950297904,198.42394823059405,117.4551330414494,129.7488082042974,-474.273988163038,852.820890731942,-219.9268633789444,121.92156767939407,-321.7474080896946,252.1729905333391,543.8818959480711,-229.87311819497103,-239.93763564377764,-146.00122668430865,416.4465382417983,-25.82987201099476,-368.52845771721553,-173.2747184909216,-225.6500366862252,-521.2061649483956,545.6561871292275,-906.6263749724204,-826.2623022779496,-315.8710684280525,-641.8096148955573,-699.7416009994904,-420.1381508743221,-386.8183415099492,-913.277826137972,-687.2899437081131,-417.4393209741925,-660.8903804357523,101.10703906984664,-102.09884624358348,-306.9727298733947,-133.31634397141534,35.97504705534832,145.69578918619044,-207.2771316049384,-566.838663418068,-545.2000245373533,-55.20596248557392,-1084.7268176296102,-534.3273919268847,-401.7007414433412,-1175.608524546148
RGI60-19.00014,-67.0602,-67.5767,242.1980915029023,161.00954967352718,482.81813712577423,590.250239343036,511.4445148030951,525.8861831341443,-74.87418802839085,1252.6030295133926,184.18970192479756,528.340256115782,88.42454245467675,664.7356043924192,959.545228234591,190.86431829669175,185.0032579607439,283.34921709348964,849.8811607219658,413.7265247873069,77.49290762311617,278.90009631081176,233.61428247528076,-53.968865652180575,1019.0505634390512,-423.2330417284295,-337.16747134537405,172.4524769938644,-155.16666567312325,-214.00338358594132,60.316142056140535,15.70688525019969,-527.9046632137314,-310.30229081738617,-49.68531222033,-305.36863531820586,377.5413590579725,162.51010258959985,-48.30680617724383,118.42357301016936,274.16495690511675,338.2834286262412,-15.569272810421218,-374.0068125960985,-352.06946710865486,136.54252846364835,-887.0198708474077,-333.8901983209926,-194.8584224226149,-963.1573217701552
RGI60-19.00015,-67.6314,-67.5615,90.14097219535668,7.496070030276037,328.65242708008714,434.88144473797325,354.3756035595692,367.2218861357685,-236.58581596414945,1091.9354422158106,19.20259123994533,361.972797285808,-81.19661873831907,493.90092290585176,786.6831713638148,13.43061184875637,4.416207813833283,99.56051550433432,663.6064718294087,222.43731557220457,-118.96253020353996,78.05857525140591,27.44895426505541,-266.3474520156445,803.2042286894456,-647.9240000827288,-565.484533356839,-55.324761707244576,-381.4512130972409,-440.5464091901361,-162.3359128153271,-151.42339501015252,-682.7545946810412,-458.9167431270096,-189.9923309033917,-436.0022712922407,314.1679335776428,109.05310458652863,-97.45389087453398,74.32325822801917,239.35391056279747,329.1035596891033,-24.95836942544584,-385.6743108136323,-364.5961257131649,125.62430456221374,-903.011918146684,-349.80248865085923,-215.61894088804385,-987.7565453367016
RGI60-19.00016,-67.7598,-67.4351,180.51825332023523,100.15014076230456,422.8366889742298,531.193809092909,453.36557090816456,468.8491686718207,-130.8157453293706,1197.8778008582583,130.70620070239642,476.22323390973975,37.75611605807971,615.6518156625847,912.163671369683,145.29806167698837,141.4247708697792,241.93294323465577,810.8295205197525,377.2272052252532,43.7797125368328,248.23326635861025,206.24038902011333,-77.8242543350967,998.8977823992554,-439.80015321744617,-350.6498711017728,158.60007385258368,-169.59458671778623,-229.4974799686128,42.462478795943646,-40.29137289934159,-592.3431101533473,-378.62215738181646,-121.0670605697877,-381.4946778133236,273.3643719530338,53.59064791387847,-160.3363601598437,2.484491218313835,149.71155968240882,175.13192388359496,-181.1420433132553,-540.6750687459189,-519.3420392096402,-31.09024602021407,-1051.5758423879604,-494.7535536833494,-352.02731945084787,-1116.77560148958
RGI60-19.00017,-67.7661,-67.5041,199.46597964074857,118.5675407905688,440.45208190877474,548.0965725596498,469.6251157055481,484.3663108939065,-115.726641060834,1211.3485501032742,143.9129341329259,488.2683164591416,49.03047594884213,625.4770021342799,920.6178426260057,152.9107822085709,147.63773888988044,246.56433443707687,813.4701056682065,378.3221441710401,43.111961904024014,245.31940140181575,201.0604481786364,-85.27167240328102,988.3001983923922,-451.9915097906173,-365.1909031541359,144.26854949133852,-183.79704421095605,-242.7361907869933,30.01940881472564,-30.00303360461968,-576.0936522475038,-359.3476172692403,-99.5162563918139,-354.247432734999,333.77785283386805,118.50737670526937,-92.84450106670796,72.1819671572238,223.44820680155132,259.21195665373165,-97.93251932095244,-457.0485375317054,-435.49205699537663,52.37175642400607,-968.5559780360712,-414.1570368215716,-272.7678035749034,-1039.1761409791766
RGI60-19.00018,-67.6572,-67.6973,-25.10072808584784,-106.12480856693122,215.6598906894504,323.175372405189,244.54690695286092,259.1259753025228,-341.1977783426943,985.7977462746562,-81.9460598994292,262.2019265357705,-177.33762435313298,398.8657227557221,693.703612675565,-74.44060423148761,-80.13332213679526,18.324222026830256,584.731694244946,148.91353312318682,-187.0600997463116,14.307917016069707,-30.958252026689337,-318.48694035532014,753.8308467650198,-688.0686682149519,-602.6455719303675,-92.88796098049389,-420.3979761047788,-478.3206581205361,-202.7417561227163,-241.52326605785635,-784.9162484103089,-567.2777399178145,-307.1919351333471,-562.5792338232633,115.44352673685782,-101.521744231574,-313.51629537991715,-148.73945234285392,2.472158201404355,38.746408130439534,-318.35440086551773,-677.5658736191627,-656.0578696592934,-168.14405464662713,-1189.0806409585418,-634.4427491832105,-493.00902175419617,-1259.3451212636287
