YEAR,ALA,WNA,ACN,ACS,GRL,ISL,SJM,SCA,RUA,ASN,CEU,CAU,ASC,ASW,ASE,TRP,SA,NZL,ANT
1969,10.057661993424200,-0.8285032400142910,8.348062667730500,-7.0619158105323500,7.560708009076440,-14.858463949980600,-21.789046869213700,-3.928646491082680,-27.40695509572540,0.13796817748353200,1.0570642354976100,-1.5842857426168400,25.925456620513300,20.159847257237400,3.4219477085816400,,,,
1970,54.10314804010130,-16.963372841551600,4.082057415040170,-8.74153322702317,27.169505913778300,-7.72891720852028,-9.504763366257160,-3.219730038892200,-8.739903336903640,-0.6785456096942110,0.16330053654608300,0.7053760204117020,10.44249804103780,8.69809137081012,-1.1033979792493200,,,,
1971,-0.36340456055988000,4.830298294171090,-19.69603440462110,-17.778903617388100,-7.976232833588430,1.2420206564434800,-8.961471111141410,0.8140458008203210,-7.941065733839410,-0.6434476406183990,-0.9015432760313320,-0.26742539938986100,2.420081672197790,-4.104114806000560,-1.1651584246591100,,,,
1972,-53.47087169852460,9.579079553673280,8.993035018555800,-7.31224525376639,36.84920792441590,-3.2116553367866800,-0.01982862415638800,-1.7196674424672400,5.639096350011570,0.20213648695446800,0.8620745405110400,-1.6384932095085100,23.619258100725500,14.749337907435400,3.738584916557010,,,,
1973,8.931021816758230,-1.6673588897472900,5.26242032374903,-9.20821479401751,12.760427946693200,3.2993713811557500,7.51146530422971,1.7892176133167500,17.076368114744400,-1.812849752003130,-1.232284452850100,-0.34026600736113400,-13.20221748934410,-9.71379245530944,-7.624178845131340,,,,
1974,-70.76297606356820,15.334905937472500,-1.0979271207051500,-10.716661048605900,11.667837058169600,0.7845024126165600,-22.44874507335710,0.565184326263954,-28.444995794515600,-1.3514335701309000,0.813331880909204,0.4380740452522040,-6.198579734486020,-8.324148446889590,-5.282694731554100,,,,
1975,3.7472971104891600,2.7872844757132900,14.821524116300700,-4.977973569356960,18.43753052777840,-0.9702887079010010,0.15450365887807000,1.235050460575870,5.8736245133648300,-0.516211157656004,1.4085210651430800,-1.2742485719488800,-1.6238256600576300,-16.024411668351000,-0.5481551389918460,,,,
1976,-9.487206247130690,18.736035095230300,17.907372921944900,-3.079722456988540,48.211866594047700,0.05188834560500720,-4.746425889816360,1.132983500443620,-1.5819130122542900,-1.2474718747640200,-0.5925155875669040,0.5077702272133680,-9.186817804064290,-15.93977292685380,-4.755884711391720,-0.40652917376736400,-19.5116441259328,-0.29118020371880500,26.42207605567880
1977,50.49549679160330,-11.657332325377900,-14.660107161941000,-14.596644848522600,-2.509630922870670,-6.635018061735420,6.620309516984920,-0.8380970854487620,15.682025645341300,-0.43058089012068100,3.2365669662524000,-0.4670673509744470,-16.771791921184400,-26.473885588573800,-6.427847767580210,-0.6712475184770330,-22.6019439816122,-0.5292911729819550,15.193886348050000
1978,2.4722371837556100,-3.36446071952733,0.8797837497065570,-9.110442246212900,20.763851097947800,-5.197860746849860,-8.94639756019033,-1.4351355473957100,-7.974154241899470,-1.707047612897870,2.9277457190431500,0.7227204177706310,-28.73899756974160,-31.022550574466400,-11.692336738679300,0.3567660886298870,-10.5880092398241,0.406726107001689,58.92510220172140
1979,-58.61496641427640,-24.726848656910700,4.881863422480680,-7.7074884577076200,26.659808188717400,-1.5057597154055700,-14.714095483426400,-0.06116315862807000,-16.74213980793570,-1.3698995511082200,0.2464458175653800,-0.37535114108690700,-4.230144026055530,-8.388367392268990,-4.098775657951110,0.6966823160871520,-6.6139335063226,0.713067024868869,73.29149276299080
1980,60.043086514645500,-7.358438824030710,4.405343552707360,-8.302886467428320,14.840128057859200,-10.274498468275100,-6.998908128364350,-3.6293026478709600,-4.68832601323622,-0.8366523052883820,2.2134139720122400,0.6285132219459220,-15.781642332041200,-17.431102336599900,-6.962523941861020,0.4387554139273040,-9.6252531793355,0.47986830505927,62.33598048326520
1981,55.1515447159833,-10.898409584047300,-8.6808880368127,-13.22965249704020,-4.954589935868210,-0.1805723799182910,-8.412889032945450,-0.0833377885182171,-7.198579046775680,-0.965352050038296,0.7611004278881810,-1.2393309843654000,6.752752038701650,12.184073642875900,-3.8767148536374100,0.4796649381341670,-9.14522840363028,0.515826096106355,64.03590515541970
1982,-38.607267884195800,0.19414819170359000,2.895133406226570,-9.76894716046948,18.76289502988280,-5.076986396161970,8.862239665105200,-0.32190779541502400,19.038910352007100,-1.117077875927250,-1.3002893941730400,0.6798453844960710,-5.725290081698090,-10.81228790702780,-4.575260995371900,-1.4536412465645900,-31.7323551970226,-1.1919256548050800,-17.2177401756807
1983,-63.69123691234730,-1.5402528602032600,0.7437061367907550,-9.018443688857600,21.078780310552500,4.461096403475890,1.5356533776465900,1.3884534140580400,7.888958668462060,-0.05968516453389540,-0.46302527991818000,-1.3135707681804000,1.1590415802658900,-5.202766307319160,-2.7105416090884600,2.771829323579160,17.959795435349900,2.5488797897162100,161.21509488671700
